index,original,resolved,passed
304,The man fixed the fence. His neighbor thanked him for it.,The man fixed the fence. The man's neighbor thanked the man for it.,True
305,The man fixed the fence. His neighbor thanked him for it.,The man fixed the fence. The man's neighbor thanked the man for it.,True
306,The man fixed the fence. His neighbor thanked him for it.,The man fixed the fence. The man's neighbor thanked the man for it.,True
307,The man fixed the fence. His neighbor thanked him for it.,The man fixed the fence. The man's neighbor thanked the man for it.,True
308,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
309,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
310,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
311,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
312,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
313,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
314,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
315,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
316,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
317,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
318,The child ate the chocolate. She wanted more of it.,The child ate the chocolate. She wanted more of the child.,True
319,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
320,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
321,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
322,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
323,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
324,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
325,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
326,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
327,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
328,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
329,The woman found a purse. She handed it to the police.,The woman found a purse. The woman handed it to the police.,True
330,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
331,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
332,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
333,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
334,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
335,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
336,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
337,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
338,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
339,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
340,The teacher gave a test. She graded it overnight.,The teacher gave a test. The teacher graded it overnight.,True
341,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
342,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
343,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
344,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
345,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
346,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
347,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
348,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
349,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
350,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
351,The students finished the exam. They felt relieved.,The students finished the exam. The students felt relieved.,True
352,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
353,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
354,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
355,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
356,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
357,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
358,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
359,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
360,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
361,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
362,The principal saw the student. She scolded him for being late.,The principal saw the student. She scolded the principal for being late.,True
363,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
364,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
365,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
366,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
367,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
368,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
369,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
370,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
371,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
372,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
373,The teacher praised Rohit. She gave him a gold star.,The teacher praised Rohit. The teacher gave Rohit a gold star.,True
374,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
375,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
376,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
377,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
378,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
379,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
380,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
381,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
382,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
383,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
384,Kiran met his teacher. He thanked her for the help.,Kiran met his teacher. He thanked Kiran for the help.,True
385,Divya forgot her homework. The teacher asked her to submit it tomorrow.,Divya forgot her homework. The teacher asked Divya to submit it tomorrow.,True
386,Divya forgot her homework. The teacher asked her to submit it tomorrow.,Divya forgot her homework. The teacher asked Divya to submit it tomorrow.,True
387,Divya forgot her homework. The teacher asked her to submit it tomorrow.,Divya forgot her homework. The teacher asked Divya to submit it tomorrow.,True
